Temperature_SH,RH_SH,Temperature_SL,RH_SL,Temperature_NH,RH_NH,Temperature_NL,RH_NL,timestamp
8.63,89.3,9.03,84.2,7.83,91.6,8.23,94.4,2011-11-24T00:00:00Z
8.63,89.3,8.63,84.2,7.83,91.6,8.23,94.4,2011-11-24T01:00:00Z
8.63,89.3,8.63,84.2,7.83,91.6,7.83,94.4,2011-11-24T02:00:00Z
8.63,89.3,8.63,84.2,7.83,91.6,7.83,94.4,2011-11-24T03:00:00Z
8.63,89.3,8.63,84.2,7.83,91.6,7.83,94.4,2011-11-24T04:00:00Z
8.63,89.3,8.63,84.2,7.83,91.6,7.83,94.4,2011-11-24T05:00:00Z
8.23,89.3,8.63,84.2,7.83,91.6,7.83,94.4,2011-11-24T06:00:00Z
8.23,89.3,8.23,84.3,7.83,91.6,7.83,94.4,2011-11-24T07:00:00Z
8.23,89.3,8.23,84.3,7.43,91.7,7.83,94.4,2011-11-24T08:00:00Z
8.23,89.3,8.23,84.3,7.43,91.7,7.43,94.4,2011-11-24T09:00:00Z
7.83,89.4,8.23,84.3,7.43,91.7,7.43,94.4,2011-11-24T10:00:00Z
7.83,89.4,7.83,84.3,7.43,91.7,7.43,94.4,2011-11-24T11:00:00Z
7.83,89.4,7.83,83.0,7.43,91.7,7.43,94.4,2011-11-24T12:00:00Z
7.83,89.4,7.83,83.0,7.03,91.7,7.03,94.4,2011-11-24T13:00:00Z
7.83,89.4,7.83,83.0,7.03,91.7,7.03,94.4,2011-11-24T14:00:00Z
7.83,89.4,7.83,83.0,7.03,91.7,7.03,94.4,2011-11-24T15:00:00Z
7.83,89.4,7.83,83.0,7.03,89.4,7.03,94.4,2011-11-24T16:00:00Z
7.83,89.4,7.83,83.0,7.03,89.4,7.03,94.4,2011-11-24T17:00:00Z
7.83,89.4,7.83,83.0,7.03,89.4,7.43,94.4,2011-11-24T18:00:00Z
7.83,89.4,7.83,83.0,7.03,89.4,7.43,94.4,2011-11-24T19:00:00Z
8.23,89.3,8.23,82.9,7.43,91.7,7.43,94.4,2011-11-24T20:00:00Z
8.23,89.3,8.23,82.9,7.43,91.7,7.43,94.4,2011-11-24T21:00:00Z
8.23,89.3,8.23,82.9,7.43,91.7,7.43,94.4,2011-11-24T22:00:00Z
8.23,89.3,8.23,82.9,7.43,91.7,7.43,94.4,2011-11-24T23:00:00Z
8.23,89.3,8.23,84.3,7.43,91.7,7.83,94.4,2011-11-25T00:00:00Z
8.23,89.3,8.23,84.3,7.43,91.7,7.83,94.4,2011-11-25T01:00:00Z
8.23,89.3,8.63,84.2,7.43,91.7,7.83,94.4,2011-11-25T02:00:00Z
8.63,89.3,8.63,84.2,7.83,91.6,7.83,94.4,2011-11-25T03:00:00Z
8.63,89.3,8.63,84.2,7.83,91.6,7.83,94.4,2011-11-25T04:00:00Z
8.63,89.3,8.63,84.2,7.83,91.6,7.83,94.4,2011-11-25T05:00:00Z
8.63,89.3,8.63,84.2,7.83,91.6,7.83,94.4,2011-11-25T06:00:00Z
8.63,89.3,8.63,84.2,7.83,91.6,7.83,94.4,2011-11-25T07:00:00Z
8.63,89.3,8.63,84.2,7.83,91.6,7.83,94.4,2011-11-25T08:00:00Z
8.63,89.3,8.63,84.2,7.83,91.6,7.83,94.4,2011-11-25T09:00:00Z
9.03,89.3,9.03,84.2,7.83,91.6,8.23,94.4,2011-11-25T10:00:00Z
9.03,89.3,9.03,84.2,8.23,91.6,8.23,94.4,2011-11-25T11:00:00Z
9.03,89.3,9.03,82.8,8.23,89.3,8.23,94.4,2011-11-25T12:00:00Z
9.03,89.3,9.03,82.8,8.23,89.3,8.63,94.4,2011-11-25T13:00:00Z
9.42,89.3,9.42,82.8,8.23,89.3,8.63,94.4,2011-11-25T14:00:00Z
9.42,89.3,9.42,82.8,8.63,89.3,8.63,91.6,2011-11-25T15:00:00Z
9.82,89.3,9.82,82.8,8.63,89.3,8.63,94.4,2011-11-25T16:00:00Z
10.21,89.3,9.82,82.8,8.63,91.6,9.03,94.4,2011-11-25T17:00:00Z
10.21,89.3,10.21,84.1,9.03,91.6,9.03,94.4,2011-11-25T18:00:00Z
10.6,89.3,10.6,84.0,9.03,91.6,9.03,94.4,2011-11-25T19:00:00Z
10.99,91.6,10.6,85.6,9.03,91.6,9.03,94.4,2011-11-25T20:00:00Z
10.99,91.6,10.99,85.5,9.03,91.6,9.03,94.4,2011-11-25T21:00:00Z
10.99,91.6,10.99,85.5,9.03,91.6,9.03,94.4,2011-11-25T22:00:00Z
11.38,91.6,10.99,85.5,9.03,91.6,8.63,94.4,2011-11-25T23:00:00Z
11.38,91.6,10.99,85.5,9.03,91.6,8.63,94.4,2011-11-26T00:00:00Z
11.38,91.6,10.99,85.5,9.03,91.6,8.63,94.4,2011-11-26T01:00:00Z
11.38,91.6,10.99,85.5,9.03,91.6,8.63,94.4,2011-11-26T02:00:00Z
11.38,91.6,10.99,85.5,9.03,91.6,8.63,94.4,2011-11-26T03:00:00Z
10.99,91.6,10.99,85.5,9.03,91.6,8.63,94.4,2011-11-26T04:00:00Z
10.99,91.6,10.99,85.5,9.03,91.6,8.23,94.4,2011-11-26T05:00:00Z
10.99,91.6,10.6,85.6,8.63,91.6,8.23,94.4,2011-11-26T06:00:00Z
10.99,91.6,10.6,85.6,8.63,91.6,8.23,94.4,2011-11-26T07:00:00Z
10.6,91.6,10.21,85.6,8.63,91.6,8.23,94.4,2011-11-26T08:00:00Z
10.6,91.6,10.21,85.6,8.63,91.6,7.83,94.4,2011-11-26T09:00:00Z
10.21,91.6,10.21,85.6,8.23,91.6,7.83,94.4,2011-11-26T10:00:00Z
10.21,91.6,9.82,84.1,8.23,91.6,7.83,94.4,2011-11-26T11:00:00Z
10.21,89.3,9.82,84.1,8.23,91.6,7.83,94.4,2011-11-26T12:00:00Z
10.21,89.3,9.82,84.1,8.23,91.6,7.83,94.4,2011-11-26T13:00:00Z
9.82,89.3,9.82,84.1,8.23,91.6,7.83,94.4,2011-11-26T14:00:00Z
9.82,89.3,9.42,84.1,8.23,91.6,7.83,94.4,2011-11-26T15:00:00Z
9.82,89.3,9.42,84.1,7.83,91.6,7.83,94.4,2011-11-26T16:00:00Z
9.82,89.3,9.42,84.1,7.83,91.6,7.83,94.4,2011-11-26T17:00:00Z
9.82,89.3,9.42,84.1,7.83,91.6,7.83,94.4,2011-11-26T18:00:00Z
9.82,89.3,9.42,84.1,7.83,91.6,7.83,94.4,2011-11-26T19:00:00Z
9.82,89.3,9.42,84.1,7.83,91.6,7.83,94.4,2011-11-26T20:00:00Z
9.82,89.3,9.42,84.1,7.83,91.6,7.83,94.4,2011-11-26T21:00:00Z
9.82,89.3,9.42,84.1,8.23,91.6,7.83,94.4,2011-11-26T22:00:00Z
9.82,89.3,9.82,84.1,8.23,91.6,7.83,94.4,2011-11-26T23:00:00Z
9.82,89.3,9.82,84.1,8.23,91.6,7.83,94.4,2011-11-27T00:00:00Z
9.82,89.3,9.82,84.1,8.23,91.6,8.23,94.4,2011-11-27T01:00:00Z
9.82,89.3,9.82,84.1,8.23,91.6,8.23,94.4,2011-11-27T02:00:00Z
9.82,89.3,9.82,84.1,8.23,91.6,8.23,94.4,2011-11-27T03:00:00Z
9.82,89.3,9.82,84.1,8.23,91.6,8.23,94.4,2011-11-27T04:00:00Z
9.82,89.3,9.82,84.1,8.23,91.6,8.23,94.4,2011-11-27T05:00:00Z
9.82,89.3,9.82,84.1,8.63,91.6,8.23,94.4,2011-11-27T06:00:00Z
9.82,89.3,9.82,84.1,8.63,91.6,8.23,94.4,2011-11-27T07:00:00Z
9.82,89.3,9.82,84.1,8.63,91.6,8.23,94.4,2011-11-27T08:00:00Z
9.82,89.3,9.82,84.1,8.63,91.6,8.63,94.4,2011-11-27T09:00:00Z
9.82,89.3,9.82,84.1,8.63,91.6,8.63,94.4,2011-11-27T10:00:00Z
9.82,89.3,9.82,84.1,8.63,91.6,8.63,94.4,2011-11-27T11:00:00Z
9.82,89.3,9.82,84.1,8.63,91.6,8.63,94.4,2011-11-27T12:00:00Z
10.21,89.3,9.82,84.1,9.03,91.6,8.63,94.4,2011-11-27T13:00:00Z
10.21,89.3,9.82,84.1,9.03,91.6,9.03,91.6,2011-11-27T14:00:00Z
10.21,89.3,10.21,84.1,9.03,91.6,9.03,91.6,2011-11-27T15:00:00Z
10.21,89.3,10.21,84.1,9.03,91.6,9.42,94.4,2011-11-27T16:00:00Z
10.6,89.3,10.6,84.0,9.42,91.6,9.42,94.4,2011-11-27T17:00:00Z
10.99,89.3,10.99,85.5,9.42,91.6,9.42,94.4,2011-11-27T18:00:00Z
11.38,91.6,11.38,85.5,9.42,91.6,9.42,94.4,2011-11-27T19:00:00Z
11.38,91.6,11.38,87.2,9.42,91.6,9.42,98.1,2011-11-27T20:00:00Z
11.77,91.6,11.77,87.2,9.42,91.6,9.42,94.4,2011-11-27T21:00:00Z
11.77,91.6,11.77,87.2,9.42,91.6,9.03,98.0,2011-11-27T22:00:00Z
11.77,91.6,11.77,87.2,9.42,91.6,9.03,98.0,2011-11-27T23:00:00Z
11.77,91.6,11.77,87.2,9.42,91.6,9.03,98.0,2011-11-28T00:00:00Z
11.77,91.6,11.77,87.2,9.42,91.6,9.03,98.0,2011-11-28T01:00:00Z
11.77,91.6,11.77,87.2,9.42,91.6,8.63,98.0,2011-11-28T02:00:00Z
11.77,91.6,11.38,87.2,9.03,91.6,8.63,98.0,2011-11-28T03:00:00Z
11.38,91.6,11.38,87.2,9.03,91.6,8.23,98.0,2011-11-28T04:00:00Z
11.38,91.6,10.99,87.3,9.03,91.6,8.23,98.0,2011-11-28T05:00:00Z
10.99,91.6,10.99,87.3,8.63,91.6,7.83,98.0,2011-11-28T06:00:00Z
10.99,91.6,10.6,87.3,8.63,91.6,7.83,98.0,2011-11-28T07:00:00Z
10.6,91.6,10.21,87.3,8.23,91.6,7.43,94.4,2011-11-28T08:00:00Z
10.21,91.6,10.21,87.3,8.23,91.6,7.43,94.4,2011-11-28T09:00:00Z
10.21,91.6,9.82,85.6,7.83,91.6,7.03,94.4,2011-11-28T10:00:00Z
9.82,91.6,9.42,85.6,7.83,91.6,7.03,94.4,2011-11-28T11:00:00Z
9.82,91.6,9.42,84.1,7.83,91.6,6.62,94.4,2011-11-28T12:00:00Z
9.42,89.3,9.03,84.2,7.43,91.7,6.62,94.4,2011-11-28T13:00:00Z
9.42,89.3,9.03,84.2,7.43,91.7,6.62,94.4,2011-11-28T14:00:00Z
9.03,89.3,8.63,84.2,7.03,91.7,6.22,94.4,2011-11-28T15:00:00Z
9.03,89.3,8.63,82.9,7.03,91.7,6.22,94.4,2011-11-28T16:00:00Z
8.63,89.3,8.63,82.9,7.03,91.7,6.22,94.4,2011-11-28T17:00:00Z
8.63,89.3,8.63,82.9,7.03,89.4,6.22,94.4,2011-11-28T18:00:00Z
8.63,89.3,8.23,82.9,6.62,91.7,6.22,94.4,2011-11-28T19:00:00Z
8.63,89.3,8.23,82.9,6.62,91.7,6.22,94.4,2011-11-28T20:00:00Z
8.63,89.3,8.23,82.9,6.62,91.7,6.22,94.4,2011-11-28T21:00:00Z
8.23,89.3,8.23,82.9,6.62,91.7,6.22,94.4,2011-11-28T22:00:00Z
8.23,89.3,8.23,82.9,6.62,91.7,6.22,94.4,2011-11-28T23:00:00Z
8.23,89.3,8.23,82.9,6.62,91.7,6.22,94.4,2011-11-29T00:00:00Z
8.23,89.3,8.23,82.9,6.62,91.7,6.22,94.4,2011-11-29T01:00:00Z
8.23,89.3,8.23,82.9,6.62,91.7,6.22,94.4,2011-11-29T02:00:00Z
8.23,89.3,8.23,82.9,6.62,91.7,6.22,94.4,2011-11-29T03:00:00Z
8.23,89.3,8.23,82.9,6.62,91.7,6.62,94.4,2011-11-29T04:00:00Z
8.23,89.3,8.23,82.9,6.62,91.7,6.62,94.4,2011-11-29T05:00:00Z
8.23,89.3,8.23,82.9,6.62,91.7,6.62,94.4,2011-11-29T06:00:00Z
8.23,89.3,8.23,84.3,6.62,91.7,6.62,94.4,2011-11-29T07:00:00Z
8.23,89.3,8.23,84.3,7.03,91.7,6.62,94.4,2011-11-29T08:00:00Z
8.63,89.3,8.63,82.9,7.03,91.7,7.03,94.4,2011-11-29T09:00:00Z
8.63,89.3,8.63,82.9,7.03,89.4,7.03,94.4,2011-11-29T10:00:00Z
8.63,89.3,8.63,82.9,7.03,89.4,7.03,94.4,2011-11-29T11:00:00Z
8.63,89.3,8.63,82.9,7.03,91.7,7.43,94.4,2011-11-29T12:00:00Z
9.03,89.3,9.03,82.8,7.43,91.7,7.43,94.4,2011-11-29T13:00:00Z
9.03,89.3,9.03,82.8,7.43,91.7,7.83,94.4,2011-11-29T14:00:00Z
9.03,89.3,9.03,82.8,7.83,91.6,7.83,94.4,2011-11-29T15:00:00Z
9.03,89.3,9.03,82.8,7.83,91.6,7.83,94.4,2011-11-29T16:00:00Z
9.42,89.3,9.42,82.8,7.83,91.6,7.83,94.4,2011-11-29T17:00:00Z
9.42,89.3,9.42,82.8,8.23,91.6,8.23,94.4,2011-11-29T18:00:00Z
9.42,89.3,9.42,82.8,8.23,91.6,8.23,94.4,2011-11-29T19:00:00Z
9.42,89.3,9.82,82.8,8.23,91.6,8.23,94.4,2011-11-29T20:00:00Z
9.82,89.3,9.82,82.8,8.63,91.6,8.23,94.4,2011-11-29T21:00:00Z
9.82,89.3,9.82,84.1,8.63,91.6,8.63,94.4,2011-11-29T22:00:00Z
9.82,89.3,9.82,84.1,8.63,91.6,8.63,94.4,2011-11-29T23:00:00Z
9.82,89.3,9.82,84.1,8.63,91.6,8.63,94.4,2011-11-30T00:00:00Z
9.82,89.3,9.82,84.1,8.63,91.6,8.63,94.4,2011-11-30T01:00:00Z
9.82,89.3,9.42,84.1,8.63,91.6,8.63,94.4,2011-11-30T02:00:00Z
9.42,89.3,9.42,84.1,8.63,91.6,8.63,94.4,2011-11-30T03:00:00Z
9.42,89.3,9.42,84.1,8.63,91.6,8.63,94.4,2011-11-30T04:00:00Z
9.42,89.3,9.42,84.1,8.63,91.6,8.23,94.4,2011-11-30T05:00:00Z
9.42,89.3,9.03,84.2,8.63,91.6,8.23,94.4,2011-11-30T06:00:00Z
9.03,89.3,9.03,84.2,8.63,91.6,8.23,94.4,2011-11-30T07:00:00Z
9.03,89.3,9.03,84.2,8.63,91.6,8.23,94.4,2011-11-30T08:00:00Z
